,temp,lmn,sp_temp,man_on
2019-04-11 16:47:00,35.619213104248,47.051666259765604,45.0,False
2019-04-11 16:47:01,35.6481475830078,47.0005226135254,45.0,False
2019-04-11 16:47:02,35.6770820617676,46.9492301940918,45.0,False
2019-04-11 16:47:03,35.734954833984396,46.798744201660206,45.0,False
2019-04-11 16:47:04,35.763889312744105,46.7470092773438,45.0,False
2019-04-11 16:47:05,35.7928237915039,46.695125579834006,45.0,False
2019-04-11 16:47:06,35.8506927490234,46.544063568115206,45.0,False
2019-04-11 16:47:07,35.8796272277832,46.491737365722706,45.0,False
2019-04-11 16:47:08,35.9085655212402,46.439247131347706,45.0,False
2019-04-11 16:47:09,35.9664344787598,46.28759765625,45.0,False
2019-04-11 16:47:10,35.995368957519496,46.2346801757813,45.0,False
2019-04-11 16:47:11,36.0243034362793,46.181610107421896,45.0,False
2019-04-11 16:47:12,36.05324172973629,46.128387451171896,45.0,False
2019-04-11 16:47:13,36.111110687255895,45.9759941101074,45.0,False
2019-04-11 16:47:14,36.111110687255895,46.021366119384794,45.0,False
2019-04-11 16:47:15,36.140045166015604,45.9677124023438,45.0,False
2019-04-11 16:47:16,36.1979179382324,45.81486511230471,45.0,False
2019-04-11 16:47:17,36.2268524169922,45.7607650756836,45.0,False
2019-04-11 16:47:18,36.255786895752,45.706516265869105,45.0,False
2019-04-11 16:47:19,36.284721374511705,45.6521224975586,45.0,False
2019-04-11 16:47:20,36.3136558532715,45.59757995605471,45.0,False
2019-04-11 16:47:21,36.3425903320313,45.5428886413574,45.0,False
2019-04-11 16:47:22,36.371528625488295,45.488037109375,45.0,False
2019-04-11 16:47:23,36.371528625488295,45.5320816040039,45.0,False
2019-04-11 16:47:24,36.400463104248,45.47709655761721,45.0,False
2019-04-11 16:47:25,36.4583320617676,45.3229293823242,45.0,False
2019-04-11 16:47:26,36.487266540527294,45.26750183105471,45.0,False
2019-04-11 16:47:27,36.487266540527294,45.3109550476074,45.0,False
2019-04-11 16:47:28,36.545139312744105,45.156333923339794,45.0,False
2019-04-11 16:47:29,36.5740737915039,45.1004638671875,45.0,False
2019-04-11 16:47:30,36.60300827026371,45.0444450378418,45.0,False
2019-04-11 16:47:31,36.6319427490234,44.988277435302706,45.0,False
2019-04-11 16:47:32,36.6608772277832,44.93196105957029,45.0,False
2019-04-11 16:47:33,36.6898155212402,44.87548828125,45.0,False
2019-04-11 16:47:34,36.7476844787598,44.719844818115206,45.0,False
2019-04-11 16:47:35,36.776618957519496,44.6629409790039,45.0,False
2019-04-11 16:47:36,36.8055534362793,44.605884552002,45.0,False
2019-04-11 16:47:37,36.83449172973629,44.5486717224121,45.0,False
2019-04-11 16:47:38,36.8634262084961,44.491325378418,45.0,False
2019-04-11 16:47:39,36.892360687255895,44.4338226318359,45.0,False
2019-04-11 16:47:40,36.921295166015604,44.376182556152294,45.0,False
2019-04-11 16:47:41,36.9502296447754,44.318389892578104,45.0,False
2019-04-11 16:47:42,37.0081024169922,44.161407470703104,45.0,False
2019-04-11 16:47:43,37.0081024169922,44.2022018432617,45.0,False
2019-04-11 16:47:44,37.065971374511705,44.0449371337891,45.0,False
2019-04-11 16:47:45,37.0949058532715,43.98640441894529,45.0,False
