PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
1481662410 40000 40000 65535 1 65535 3110246167497 3110246172057
2101664213 40000 40000 65535 1 65535 3110346166865 3110346171425
3953157146 40000 40000 65535 1 65535 3110446167753 3110446172313
1105613502 40000 40000 65535 1 65535 3110546167121 3110546171681
625629485 40000 40000 65535 1 65535 3110646166489 3110646171049
3014919290 40000 40000 65535 1 65535 3110746167377 3110746170417
1581378519 40000 40000 65535 1 65535 3110846166745 3110846171305
2042249781 40000 40000 65535 1 65535 3110946166113 3110946170673
4017801452 40000 40000 65535 1 65535 3111046167001 3111046170041
990207771 40000 40000 65535 1 65535 3111146161809 3111146164849
837328192 40000 40000 65535 1 65535 3111246167257 3111246171817
2661396056 40000 40000 65535 1 65535 3111346169665 3111346174225
2122257831 40000 40000 65535 1 65535 3111446165993 3111446170553
1268482840 40000 40000 65535 1 65535 3111546169921 3111546174481
775020277 40000 40000 65535 1 65535 3111646167769 3111646172329
3909038215 40000 40000 65535 1 65535 3111746170177 3111746174737
2582947326 40000 40000 65535 1 65535 3111846166505 3111846171065
500763089 40000 40000 65535 1 65535 3111946167393 3111946171953
448468886 40000 40000 65535 1 65535 3112046163721 3112046165241
2436194850 40000 40000 65535 1 65535 3112146166129 3112146170689
158916753 40000 40000 65535 1 65535 3112246168537 3112246171577
3928001702 40000 40000 65535 1 65535 3112346166385 3112346172465
3206655427 40000 40000 65535 1 65535 3112446168793 3112446174873
3483819145 40000 40000 65535 1 65535 3112546172721 3112546180321
2494114816 40000 40000 65535 1 65535 3112646167529 3112646172089
3906249975 40000 40000 65535 1 65535 3112746172977 3112746179057
3808626716 40000 40000 65535 1 65535 3112846170825 3112846176905
3702929692 40000 40000 65535 1 65535 3112946167153 3112946171713
52621035 40000 40000 65535 1 65535 3113046172601 3113046180201
1381493796 40000 40000 65535 1 65535 3113146170449 3113146175009
1308396865 40000 40000 65535 1 65535 3113246169817 3113246174377
4039512379 40000 40000 65535 1 65535 3113346166145 3113346170705
478384114 40000 40000 65535 1 65535 3113446180713 3113446191353
1594686349 40000 40000 65535 1 65535 3113546163361 3113546166401
3349914578 40000 40000 65535 1 65535 3113646167289 3113646171849
1144585798 40000 40000 65535 1 65535 3113746177297 3113746184897
2825418165 40000 40000 65535 1 65535 3113846173625 3113846179705
1196846226 40000 40000 65535 1 65535 3113946166913 3113946171473
397259375 40000 40000 65535 1 65535 3114046164761 3114046167801
259103133 40000 40000 65535 1 65535 3114146177809 3114146186929
1852770004 40000 40000 65535 1 65535 3114246172617 3114246177177
1133959315 40000 40000 65535 1 65535 3114346168945 3114346171985
94379960 40000 40000 65535 1 65535 3114446171353 3114446175913
2329050272 40000 40000 65535 1 65535 3114546164641 3114546169201
909421039 40000 40000 65535 1 65535 3114646167049 3114646171609
2352011504 40000 40000 65535 1 65535 3114746169457 3114746175537
1495290445 40000 40000 65535 1 65535 3114846167305 3114846170345
4005445807 40000 40000 65535 1 65535 3114946171233 3114946177313
3344352678 40000 40000 65535 1 65535 3115046176681 3115046182761
1502021385 40000 40000 65535 1 65535 3115146168449 3115146173009
3654004942 40000 40000 65535 1 65535 3115246166297 3115246170857
1939308330 40000 40000 65535 1 65535 3115346170225 3115346174785
3916611737 40000 40000 65535 1 65535 3115446169593 3115446175673
3824942142 40000 40000 65535 1 65535 3115546168961 3115546175041
1329570267 40000 40000 65535 1 65535 3115646166809 3115646171369
1371591025 40000 40000 65535 1 65535 3115746169217 3115746175297
1680212328 40000 40000 65535 1 65535 3115846171625 3115846177705
1676825071 40000 40000 65535 1 65535 3115946166433 3115946170993
2165935124 40000 40000 65535 1 65535 3116046162761 3116046164281
3248279780 40000 40000 65535 1 65535 3116146168209 3116146172769
4279103155 40000 40000 65535 1 65535 3116246167577 3116246172137
298623356 40000 40000 65535 1 65535 3116346166945 3116346171505
922146329 40000 40000 65535 1 65535 3116446166313 3116446170873
4220393187 40000 40000 65535 1 65535 3116546162641 3116546164161
2177363738 40000 40000 65535 1 65535 3116646178729 3116646186329
636322885 40000 40000 65535 1 65535 3116746172017 3116746176577
947185290 40000 40000 65535 1 65535 3116846162265 3116846165305
938949838 40000 40000 65535 1 65535 3116946169233 3116946175313
3018942781 40000 40000 65535 1 65535 3117046165561 3117046170121
3635909546 40000 40000 65535 1 65535 3117146163409 3117146166449
1295066119 40000 40000 65535 1 65535 3117246161257 3117246164297
2939870213 40000 40000 65535 1 65535 3117346160625 3117346163665
1562887100 40000 40000 65535 1 65535 3117446167593 3117446172153
1653434635 40000 40000 65535 1 65535 3117546160881 3117546163921
1019802928 40000 40000 65535 1 65535 3117646163289 3117646166329
2579205608 40000 40000 65535 1 65535 3117746162657 3117746164177
1158178103 40000 40000 65535 1 65535 3117846160505 3117846163545
4224818632 40000 40000 65535 1 65535 3117946167473 3117946172033
3470377125 40000 40000 65535 1 65535 3118046165321 3118046168361
802941911 40000 40000 65535 1 65535 3118146167729 3118146173809
858829902 40000 40000 65535 1 65535 3118246164057 3118246168617
3706112833 40000 40000 65535 1 65535 3118346161905 3118346164945
3405835526 40000 40000 65535 1 65535 3118446167353 3118446171913
2852032306 40000 40000 65535 1 65535 3118546163681 3118546166721
4013823905 40000 40000 65535 1 65535 3118646167609 3118646170649
1043303126 40000 40000 65535 1 65535 3118746163937 3118746166977
4175159539 40000 40000 65535 1 65535 3118846163305 3118846164825
1082528089 40000 40000 65535 1 65535 3118946162673 3118946164193
1087239632 40000 40000 65535 1 65535 3119046163561 3119046166601
1477342695 40000 40000 65535 1 65535 3119146164449 3119146167489
537395980 40000 40000 65535 1 65535 3119246160777 3119246163817
735382444 40000 40000 65535 1 65535 3119346163185 3119346164705
4017993083 40000 40000 65535 1 65535 3119446162553 3119446165593
1659250132 40000 40000 65535 1 65535 3119546163441 3119546164961
136493553 40000 40000 65535 1 65535 3119646161289 3119646164329
2756581259 40000 40000 65535 1 65535 3119746166737 3119746169777
3270163778 40000 40000 65535 1 65535 3119846163065 3119846166105
2535011325 40000 40000 65535 1 65535 3119946165473 3119946170033
2026466370 40000 40000 65535 1 65535 3120046163321 3120046166361
3797143126 40000 40000 65535 1 65535 3120146165729 3120146170289
2192733125 40000 40000 65535 1 65535 3120246160537 3120246163577
755644866 40000 40000 65535 1 65535 3120346161425 3120346164465
966361247 40000 40000 65535 1 65535 3120446166873 3120446171433
508086637 40000 40000 65535 1 65535 3120546161681 3120546164721
4134682532 40000 40000 65535 1 65535 3120646162569 3120646165609
1562103939 40000 40000 65535 1 65535 3120746168017 3120746171057
305159592 40000 40000 65535 1 65535 3120846161305 3120846164345
2425332272 40000 40000 65535 1 65535 3120946162193 3120946165233
3855058815 40000 40000 65535 1 65535 3121046164601 3121046169161
1605407136 40000 40000 65535 1 65535 3121146163969 3121146167009
3391842813 40000 40000 65535 1 65535 3121246161817 3121246164857
1904931327 40000 40000 65535 1 65535 3121346161185 3121346164225
407876086 40000 40000 65535 1 65535 3121446163593 3121446166633
1831540345 40000 40000 65535 1 65535 3121546166001 3121546170561
690490430 40000 40000 65535 1 65535 3121646160809 3121646163849
4187836986 40000 40000 65535 1 65535 3121746161697 3121746164737
1437083049 40000 40000 65535 1 65535 3121846162585 3121846165625
3186489454 40000 40000 65535 1 65535 3121946168033 3121946171073
4140018443 40000 40000 65535 1 65535 3122046164361 3122046165881
1630100545 40000 40000 65535 1 65535 3122146168289 3122146172849
1701726520 40000 40000 65535 1 65535 3122246167657 3122246172217
2321273055 40000 40000 65535 1 65535 3122346160945 3122346163985
4204506372 40000 40000 65535 1 65535 3122446167913 3122446170953
3767642484 40000 40000 65535 1 65535 3122546161201 3122546164241
255820611 40000 40000 65535 1 65535 3122646162089 3122646165129
181877036 40000 40000 65535 1 65535 3122746161457 3122746164497
4232935625 40000 40000 65535 1 65535 3122846160825 3122846162345
2956514099 40000 40000 65535 1 65535 3122946161713 3122946164753
448346730 40000 40000 65535 1 65535 3123046165641 3123046168681
2009254581 40000 40000 65535 1 65535 3123146165009 3123146168049
3279320314 40000 40000 65535 1 65535 3123246161337 3123246164377
142701278 40000 40000 65535 1 65535 3123346162225 3123346165265
1333318989 40000 40000 65535 1 65535 3123446169193 3123446172233
159456986 40000 40000 65535 1 65535 3123546160961 3123546164001
397674551 40000 40000 65535 1 65535 3123646161849 3123646164889
567157205 40000 40000 65535 1 65535 3123746161217 3123746164257
1964751500 40000 40000 65535 1 65535 3123846162105 3123846165145
4168404731 40000 40000 65535 1 65535 3123946161473 3123946164513
3231947040 40000 40000 65535 1 65535 3124046162361 3124046165401
880900472 40000 40000 65535 1 65535 3124146169329 3124146172369
1396658375 40000 40000 65535 1 65535 3124246168697 3124246173257
2097181816 40000 40000 65535 1 65535 3124346161985 3124346165025
2246217301 40000 40000 65535 1 65535 3124446168953 3124446171993
2029916967 40000 40000 65535 1 65535 3124546162241 3124546165281
2978021022 40000 40000 65535 1 65535 3124646163129 3124646166169
3481708721 40000 40000 65535 1 65535 3124746165537 3124746168577
789466742 40000 40000 65535 1 65535 3124846161865 3124846164905
665225282 40000 40000 65535 1 65535 3124946162753 3124946165793
1467886257 40000 40000 65535 1 65535 3125046163641 3125046166681
678036742 40000 40000 65535 1 65535 3125146164529 3125146167569
2210676771 40000 40000 65535 1 65535 3125246162377 3125246165417
2027778601 40000 40000 65535 1 65535 3125346161745 3125346163265
215235488 40000 40000 65535 1 65535 3125446167193 3125446171753
3222086359 40000 40000 65535 1 65535 3125546162001 3125546165041
1268894204 40000 40000 65535 1 65535 3125646161369 3125646164409
2768595516 40000 40000 65535 1 65535 3125746162257 3125746165297
2569050123 40000 40000 65535 1 65535 3125846163145 3125846166185
3469908868 40000 40000 65535 1 65535 3125946160993 3125946164033
1313100449 40000 40000 65535 1 65535 3126046164921 3126046167961
3833661915 40000 40000 65535 1 65535 3126146164289 3126146167329
3288376978 40000 40000 65535 1 65535 3126246162137 3126246165177
2367490157 40000 40000 65535 1 65535 3126346161505 3126346164545
1397309618 40000 40000 65535 1 65535 3126446168473 3126446173033
1873996390 40000 40000 65535 1 65535 3126546161761 3126546164801
1427230165 40000 40000 65535 1 65535 3126646162649 3126646165689
860816114 40000 40000 65535 1 65535 3126746162017 3126746165057
575535823 40000 40000 65535 1 65535 3126846161385 3126846164425
2130552125 40000 40000 65535 1 65535 3126946162273 3126946165313
334591092 40000 40000 65535 1 65535 3127046164681 3127046167721
4190839923 40000 40000 65535 1 65535 3127146165569 3127146168609
2196760472 40000 40000 65535 1 65535 3127246161897 3127246164937
1254347712 40000 40000 65535 1 65535 3127346161265 3127346164305
3359441167 40000 40000 65535 1 65535 3127446163673 3127446166713
418645584 40000 40000 65535 1 65535 3127546161521 3127546164561
1020030381 40000 40000 65535 1 65535 3127646162409 3127646165449
191369039 40000 40000 65535 1 65535 3127746166337 3127746169377
965859910 40000 40000 65535 1 65535 3127846162665 3127846165705
3375120873 40000 40000 65535 1 65535 3127946166593 3127946169633
394326958 40000 40000 65535 1 65535 3128046164441 3128046165961
4182569290 40000 40000 65535 1 65535 3128146169889 3128146172929
797796025 40000 40000 65535 1 65535 3128246167737 3128246172297
1121349790 40000 40000 65535 1 65535 3128346162545 3128346165585
3668631611 40000 40000 65535 1 65535 3128446163433 3128446166473
1289032465 40000 40000 65535 1 65535 3128546161281 3128546164321
1909263624 40000 40000 65535 1 65535 3128646165209 3128646168249
3193252815 40000 40000 65535 1 65535 3128746164577 3128746167617
1307023860 40000 40000 65535 1 65535 3128846162425 3128846165465
1046679044 40000 40000 65535 1 65535 3128946161793 3128946164833
3354276819 40000 40000 65535 1 65535 3129046167241 3129046170281
1946881244 40000 40000 65535 1 65535 3129146165089 3129146168129
953452409 40000 40000 65535 1 65535 3129246161417 3129246164457
106527619 40000 40000 65535 1 65535 3129346162305 3129346165345
4186849722 40000 40000 65535 1 65535 3129446169273 3129446173833
2623188261 40000 40000 65535 1 65535 3129546162561 3129546165601
1661931370 40000 40000 65535 1 65535 3129646161929 3129646164969
3709531374 40000 40000 65535 1 65535 3129746162817 3129746165857
3460996445 40000 40000 65535 1 65535 3129846168265 3129846171305
1873192458 40000 40000 65535 1 65535 3129946164593 3129946167633
2486474855 40000 40000 65535 1 65535 3130046167001 3130046171561
4211741605 40000 40000 65535 1 65535 3130146166369 3130146169409
230731100 40000 40000 65535 1 65535 3130246162697 3130246165737
642879723 40000 40000 65535 1 65535 3130346162065 3130346165105
2481096976 40000 40000 65535 1 65535 3130446165993 3130446170553
2559144200 40000 40000 65535 1 65535 3130546168401 3130546171441
2140002391 40000 40000 65535 1 65535 3130646164729 3130646167769
4173203240 40000 40000 65535 1 65535 3130746168657 3130746173217
