PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
39349 39431 39431 52120 0 39800 5803533200469 5803533285589
39354 39429 39429 52135 0 39800 5804033200349 5804033286989
39360 39610 39610 52161 0 39800 5804533201749 5804533289909
39365 39953 39953 52171 0 39800 5805033198589 5805033283709
39371 39436 39553 52194 0 39800 5805533201509 5805533289669
39378 39444 39444 52228 0 39800 5806033199869 5806033286509
39386 39554 39554 52271 0 39800 5806533204309 5806533286389
39396 39376 39376 52334 0 39800 5807033198109 5807033283229
39406 39601 39601 52388 0 39800 5807533199509 5807533286149
39418 39469 39469 52464 0 39800 5808033196349 5808033282989
39430 39569 39569 52532 0 39800 5808533200789 5808533287429
39443 39604 39604 52609 0 39800 5809033203709 5809033291869
39456 39311 39311 52681 0 39800 5809533200549 5809533285669
39469 39447 39447 52751 0 39800 5810033197389 5810033282509
39481 39452 39452 52807 0 39800 5810533200309 5810533285429
39493 39533 39533 52867 0 39800 5811033198669 5811033285309
39503 39559 39559 52903 0 39800 5811533203109 5811533291269
39512 39324 39324 52933 0 39800 5812033198429 5812033283549
39519 39286 39286 52945 0 39800 5812533199829 5812533286469
39524 39501 39501 52941 0 39800 5813033198189 5813033283309
39528 39450 39450 52936 0 39800 5813533199589 5813533287749
39529 39338 39338 52902 0 39800 5814033214669 5814033313469
39529 39474 39474 52869 0 39800 5814533202389 5814533290549
39527 39466 39466 52820 0 39800 5815033197709 5815033281309
39522 39699 39699 52744 0 39800 5815533240149 5815533370869
39517 39743 39743 52684 0 39800 5816033200509 5816033287149
39510 39578 39578 52605 0 39800 5816533201909 5816533291589
39504 39547 39547 52549 0 39800 5817033200269 5817033286909
39497 39526 39526 52482 0 39800 5817533200149 5817533288309
39492 39620 39620 52444 0 39800 5818033198509 5818033286669
39487 39563 39563 52402 0 39800 5818533199909 5818533288069
39484 39591 39591 52383 0 39800 5819033202829 5819033289469
39483 39383 39383 52382 0 39800 5819533201189 5819533290869
39483 39348 39348 52384 0 39800 5820033199549 5820033283149
39485 39171 39171 52403 0 39800 5820533200949 5820533286069
39488 39476 39476 52425 0 39800 5821033197789 5821033284429
39491 39367 39367 52438 0 39800 5821533200709 5821533288869
39494 39613 39613 52447 0 39800 5822033196029 5822033282669
39496 39524 39524 52441 0 39800 5822533198949 5822533285589
39498 39697 39697 52438 0 39800 5823033198829 5823033285469
39499 39582 39582 52422 0 39800 5823533198709 5823533283829
39500 39446 39446 52411 0 39800 5824033201629 5824033288269
39500 39231 39231 52388 0 39800 5824533199989 5824533286629
39500 39612 39612 52370 0 39800 5825033201389 5825033291069
39500 39537 39537 52354 0 39800 5825533199749 5825533286389
39499 39435 39435 52326 0 39800 5826033199629 5826033284749
39499 39581 39581 52315 0 39800 5826533202549 5826533289189
39498 39573 39573 52289 0 39800 5827033200909 5827033284509
39497 39460 39460 52266 0 39800 5827533202309 5827533287429
39496 39545 39545 52244 0 39800 5828033200669 5828033287309
39496 39498 39498 52236 0 39800 5828533202069 5828533288709
39496 39464 39464 52224 0 39800 5829033200429 5829033287069
39496 39492 39492 52212 0 39800 5829533201829 5829533288469
39496 39660 39660 52198 0 39800 5830033203229 5830033288349
39497 39389 39389 52197 0 39800 5830533215269 5830533306469
39497 39385 39385 52180 0 39800 5831033201469 5831033289629
39498 39343 39343 52177 0 39800 5831533204389 5831533291029
39499 39440 39440 52172 0 39800 5832033202749 5832033287869
39500 39377 39377 52165 0 39800 5832533205669 5832533293829
39500 39431 39431 52145 0 39800 5833033204029 5833033290669
39500 39422 39422 52128 0 39800 5833533202389 5833533287509
39499 39480 39480 52100 0 39800 5834033205309 5834033291949
39497 39577 39577 52063 0 39800 5834533206709 5834533291829
39494 39669 39669 52018 0 39800 5835033203549 5835033288669
39491 39571 39571 51978 0 39800 5835533203429 5835533290069
39487 39616 39616 51929 0 39800 5836033201789 5836033286909
39484 39629 39629 51897 0 39800 5836533207749 5836533297429
39481 39491 39491 51863 0 39800 5837033203069 5837033289709
39479 39460 39460 51842 0 39800 5837533202949 5837533286549
39479 39453 39453 51844 0 39800 5838033222589 5838033316829
39479 39515 39515 51837 0 39800 5838533201189 5838533284789
39480 39555 39555 51839 0 39800 5839033204109 5839033290749
39483 39773 39773 51861 0 39800 5839533200949 5839533286069
39486 39550 39550 51874 0 39800 5840033199309 5840033284429
39490 39452 39452 51896 0 39800 5840533200709 5840533287349
39494 39529 39529 51913 0 39800 5841033200589 5841033287229
39500 39554 39554 51953 0 39800 5841533205029 5841533293189
39505 39458 39458 51972 0 39800 5842033197309 5842033282429
39511 39628 39628 52004 0 39800 5842533201749 5842533289909
39518 39432 39432 52045 0 39800 5843033201629 5843033289789
39523 39503 39503 52056 0 39800 5843533201509 5843533288149
39529 39587 39587 52084 0 39800 5844033204429 5844033292589
39534 39309 39309 52099 0 39800 5844533204309 5844533290949
39538 39693 39693 52103 0 39800 5845033202669 5845033286269
39542 39572 39572 52112 0 39800 5845533204069 5845533292229
39544 39536 39536 52097 0 39800 5846033202429 5846033289069
39546 39534 39534 52091 0 39800 5846533205349 5846533290469
39547 39657 39657 52075 0 39800 5847033200669 5847033284269
39547 39537 39537 52052 0 39800 5847533202069 5847533287189
39547 39595 39595 52034 0 39800 5848033200429 5848033287069
39547 39623 39623 52019 0 39800 5848533203349 5848533288469
39546 39540 39540 51993 0 39800 5849033203229 5849033289869
39546 39492 39492 51984 0 39800 5849533203109 5849533289749
39546 39657 39657 51973 0 39800 5850033201469 5850033286589
39546 39618 39618 51962 0 39800 5850533202869 5850533286469
39547 39594 39594 51963 0 39800 5851033202749 5851033290909
39548 39564 39564 51961 0 39800 5851533202629 5851533289269
39549 39663 39663 51957 0 39800 5852033200989 5852033286109
39551 39688 39688 51966 0 39800 5852533203909 5852533290549
39553 39461 39461 51970 0 39800 5853033200749 5853033287389
39556 39544 39544 51986 0 39800 5853533203669 5853533290309
39559 39378 39378 51998 0 39800 5854033205069 5854033291709
39563 39713 39713 52021 0 39800 5854533203429 5854533290069
39566 39567 39567 52027 0 39800 5855033200269 5855033285389
39569 39622 39622 52034 0 39800 5855533201669 5855533288309
39572 39662 39662 52042 0 39800 5856033204589 5856033289709
39575 39733 39733 52051 0 39800 5856533202949 5856533291109
39578 39565 39565 52059 0 39800 5857033199789 5857033284909
39580 39614 39614 52055 0 39800 5857533202709 5857533289349
39583 39765 39765 52067 0 39800 5858033201069 5858033287709
39586 39540 39540 52078 0 39800 5858533203989 5858533289109
39588 39572 39572 52075 0 39800 5859033202349 5859033288989
39592 39744 39744 52101 0 39800 5859533199189 5859533284309
39595 39534 39534 52109 0 39800 5860033202109 5860033291789
39598 39655 39655 52118 0 39800 5860533203509 5860533290149
39602 39666 39666 52140 0 39800 5861033188189 5861033267229
39605 39618 39618 52147 0 39800 5861533204789 5861533289909
39609 39637 39637 52168 0 39800 5862033192509 5862033270029
39613 39765 39765 52187 0 39800 5862533196949 5862533279029
39616 39561 39561 52192 0 39800 5863033190749 5863033268269
39619 39618 39618 52200 0 39800 5863533189109 5863533266629
39623 39552 39552 52223 0 39800 5864033202669 5864033289309
39626 39531 39531 52230 0 39800 5864533243589 5864533366709
39629 39613 39613 52239 0 39800 5865033200909 5865033282989
39631 39646 39646 52236 0 39800 5865533199269 5865533282869
39633 39420 39420 52238 0 39800 5866033197629 5866033278189
39634 39500 39500 52228 0 39800 5866533202069 5866533290229
39635 39760 39760 52223 0 39800 5867033200429 5867033285549
39634 39343 39360 52193 0 39800 5867533192709 5867533271749
39633 39554 39554 52172 0 39800 5868033180429 5868033265549
39630 39563 39563 52128 0 39800 5868533201589 5868533279109
39627 39445 39445 52093 0 39800 5869033199949 5869033285069
39622 39400 39400 52035 0 39800 5869533196789 5869533281909
39617 39526 39526 51987 0 39800 5870033182989 5870033266589
39611 39657 39657 51929 0 39800 5870533198069 5870533280149
39603 39612 39612 51850 0 39800 5871033185789 5871033266349
39596 39481 39481 51794 0 39800 5871533200869 5871533289029
39587 39396 39396 51712 0 39800 5872033187069 5872033272189
39579 39366 39366 51650 0 39800 5872533186949 5872533273589
39571 39503 39503 51588 0 39800 5873033185309 5873033267389
39562 39540 39540 51513 0 39800 5873533186709 5873533267269
39554 39489 39489 51453 0 39800 5874033201789 5874033288429
39545 39507 39507 51379 0 39800 5874533198629 5874533283749
39537 39375 39375 51320 0 39800 5875033183309 5875033265389
39529 39651 39651 51258 0 39800 5875533190789 5875533278949
39522 39542 39542 51208 0 39800 5876033180029 5876033260589
39515 39575 39575 51154 0 39800 5876533195109 5876533284789
39509 39682 39682 51110 0 39800 5877033187389 5877033267949
39503 39607 39607 51062 0 39800 5877533185749 5877533270869
39499 39725 39725 51038 0 39800 5878033182589 5878033269229
39497 39585 39585 51031 0 39800 5878533187029 5878533267589
39496 39736 39736 51027 0 39800 5879033196029 5879033288749
39497 39714 39714 51040 0 39800 5879533192869 5879533284069
39500 39491 39491 51069 0 39800 5880033192749 5880033276349
39505 39457 39457 51111 0 39800 5880533198709 5880533288389
39512 39723 39723 51167 0 39800 5881033186429 5881033271549
39520 39544 39544 51224 0 39800 5881533198469 5881533291189
39529 39627 39627 51285 0 39800 5882033184669 5882033269789
39539 39820 39820 51351 0 39800 5882533195189 5882533290949
39550 39662 39662 51423 0 39800 5883033184429 5883033272589
39561 39595 39595 51488 0 39800 5883533194949 5883533286149
39572 39531 39531 51551 0 39800 5884033194829 5884033287549
39582 39541 39541 51600 0 39800 5884533193189 5884533284389
39593 39751 39751 51664 0 39800 5885033190029 5885033275149
39603 39582 39582 51715 0 39800 5885533192949 5885533281109
39612 39612 39612 51755 0 39800 5886033192829 5886033277949
39620 39493 39493 51786 0 39800 5886533197269 5886533288469
39627 39754 39754 51811 0 39800 5887033192589 5887033280749
39632 39689 39689 51816 0 39800 5887533193989 5887533285189
39637 39581 39581 51831 0 39800 5888033189309 5888033282029
39640 39672 39672 51825 0 39800 5888533195269 5888533287989
39643 39875 39875 51828 0 39800 5889033195149 5889033290909
39644 39725 39725 51810 0 39800 5889533187429 5889533272549
39646 39752 39752 51813 0 39800 5890033191869 5890033275469
39647 39775 39775 51805 0 39800 5890533191749 5890533276869
39648 39592 39592 51801 0 39800 5891033179469 5891033261549
39649 39733 39733 51798 0 39800 5891533194549 5891533287269
39651 39627 39627 51809 0 39800 5892033183789 5892033267389
39653 39668 39668 51818 0 39800 5892533192789 5892533280949
39656 39227 39268 51838 0 39800 5893033192669 5893033282349
39659 39701 39701 51854 0 39800 5893533194069 5893533280709
39662 39797 39797 51869 0 39800 5894033192429 5894033285149
39665 39620 39620 51883 0 39800 5894533186229 5894533272869
39667 39803 39803 51883 0 39800 5895033189149 5895033269709
39668 39707 39707 51874 0 39800 5895533190549 5895533280229
39670 39600 39600 51883 0 39800 5896033188909 5896033274029
39670 39636 39636 51865 0 39800 5896533194869 5896533286069
39671 39792 39792 51865 0 39800 5897033190189 5897033278349
39671 39814 39814 51853 0 39800 5897533180949 5897533267589
39671 39567 39567 51844 0 39800 5898033177789 5898033261389
39671 39641 39641 51836 0 39800 5898533192869 5898533284069
39672 39640 39640 51842 0 39800 5899033232269 5899033356909
39672 39636 39636 51833 0 39800 5899533195669 5899533288389
39673 39676 39676 51838 0 39800 5900033189469 5900033273069
39673 39720 39720 51828 0 39800 5900533192389 5900533280549
39674 39720 39720 51833 0 39800 5901033187709 5901033274349
39674 39427 39427 51822 0 39800 5901533195189 5901533287909
39675 39777 39777 51827 0 39800 5902033182909 5902033268029
39675 39786 39786 51817 0 39800 5902533182789 5902533270949
39675 39631 39631 51809 0 39800 5903033193309 5903033286029
39675 39387 39387 51802 0 39800 5903533190149 5903533276789
39674 39394 39394 51783 0 39800 5904033194589 5904033291869
39674 39556 39556 51780 0 39800 5904533191429 5904533281109
39672 39499 39499 51750 0 39800 5905033186749 5905033268829
39670 39535 39535 51725 0 39800 5905533188149 5905533276309
39666 39701 39701 51678 0 39800 5906033189549 5906033274669
39662 39585 39585 51638 0 39800 5906533193989 5906533286709
39656 39730 39730 51576 0 39800 5907033183229 5907033268349
39649 39828 39828 51510 0 39800 5907533193749 5907533281909
39642 39398 39428 51450 0 39800 5908033249869 5908033360829
39634 39690 39690 51382 0 39800 5908533195029 5908533289269
39627 39638 39638 51330 0 39800 5909033193389 5909033286109
39620 39651 39651 51278 0 39800 5909533193269 5909533285989
39614 39674 39674 51238 0 39800 5910033193149 5910033282829
39609 39566 39566 51207 0 39800 5910533193029 5910533284229
39605 39641 39641 51183 0 39800 5911033192909 5911033284109
39603 39400 39400 51180 0 39800 5911533197349 5911533287029
39601 39561 39561 51167 0 39800 5912033194189 5912033283869
39600 39640 39640 51162 0 39800 5912533206229 5912533308069
39599 39555 39555 51152 0 39800 5913033190909 5913033283629
39599 39557 39557 51152 0 39800 5913533192309 5913533283509
39599 39590 39590 51147 0 39800 5914033190669 5914033284909
39600 39578 39578 51153 0 39800 5914533193589 5914533286309
39600 39682 39682 51141 0 39800 5915033188909 5915033278589
39600 39643 39643 51131 0 39800 5915533191829 5915533281509
39600 39775 39775 51121 0 39800 5916033188669 5916033281389
39600 39567 39567 51111 0 39800 5916533193109 5916533287349
39600 39468 39468 51102 0 39800 5917033192989 5917033282669
39600 39573 39573 51092 0 39800 5917533191349 5917533284069
39601 39571 39571 51096 0 39800 5918033186669 5918033280909
39601 39785 39785 51083 0 39800 5918533192629 5918533285349
39602 39724 39724 51085 0 39800 5919033194029 5919033286749
39602 39717 39717 51072 0 39800 5919533192389 5919533283589
39603 39540 39540 51073 0 39800 5920033192269 5920033284989
39604 39657 39657 51073 0 39800 5920533193669 5920533286389
39606 39688 39688 51084 0 39800 5921033188989 5921033280189
39608 39812 39812 51092 0 39800 5921533194949 5921533289189
39610 39707 39707 51097 0 39800 5922033190269 5922033281469
39614 39833 39833 51128 0 39800 5922533191669 5922533281349
39617 39805 39805 51139 0 39800 5923033188509 5923033281229
39622 39755 39755 51175 0 39800 5923533191429 5923533281109
39628 39524 39524 51219 0 39800 5924033192829 5924033287069
39634 39557 39557 51255 0 39800 5924533194229 5924533288469
39642 39902 39902 51315 0 39800 5925033192589 5925033288349
39649 39567 39567 51354 0 39800 5925533189429 5925533282149
39657 39655 39655 51406 0 39800 5926033189309 5926033280509
39665 39801 39801 51454 0 39800 5926533190709 5926533283429
39673 39818 39818 51501 0 39800 5927033193629 5927033283309
39680 39774 39774 51534 0 39800 5927533190469 5927533281669
39687 39765 39765 51571 0 39800 5928033193389 5928033286109
39694 39913 39913 51609 0 39800 5928533191749 5928533284469
39700 39736 39736 51636 0 39800 5929033194669 5929033285869
39706 39785 39785 51666 0 39800 5929533235589 5929533378469
39712 39715 39715 51698 0 39800 5930033189869 5930033279549
39718 39777 39777 51732 0 39800 5930533191269 5930533280949
39724 39731 39731 51766 0 39800 5931033188109 5931033274749
39729 39702 39702 51788 0 39800 5931533194069 5931533285269
39735 39841 39841 51826 0 39800 5932033181789 5932033266909
39740 39746 39746 51850 0 39800 5932533193829 5932533283509
39745 39643 39643 51877 0 39800 5933033186109 5933033275789
39750 39785 39785 51906 0 39800 5933533192069 5933533280229
39754 39866 39866 51922 0 39800 5934033193469 5934033284669
39758 39740 39740 51942 0 39800 5934533191829 5934533286069
39761 39747 39747 51951 0 39800 5935033190189 5935033285949
39763 39613 39613 51951 0 39800 5935533188549 5935533273669
39765 39907 39907 51957 0 39800 5936033176269 5936033255309
39766 39705 39705 51953 0 39800 5936533191349 5936533279509
39767 39755 39755 51953 0 39800 5937033180589 5937033262669
39768 39675 39675 51956 0 39800 5937533180469 5937533265589
39767 48402 40075 51934 0 39800 5938033174269 5938033260909
39767 39780 39780 51932 0 39800 5938533189349 5938533274469
39767 39721 39721 51930 0 39800 5939033193789 5939033286509
39766 39672 39672 51916 0 39800 5939533201269 5939533321349
39766 39889 39889 51917 0 39800 5940033192029 5940033286269
39766 39719 39719 51917 0 39800 5940533191909 5940533283109
39766 39772 39772 51916 0 39800 5941033190269 5941033273869
39766 39831 39831 51915 0 39800 5941533193189 5941533284389
39767 39767 39767 51927 0 39800 5942033188509 5942033273629
39768 39752 39752 51935 0 39800 5942533180789 5942533264389
39769 39656 39656 51941 0 39800 5943033188269 5943033279469
39770 39579 39579 51947 0 39800 5943533186629 5943533273269
39771 39616 39616 51953 0 39800 5944033192589 5944033283789
39771 39486 39486 51945 0 39800 5944533200069 5944533307989
39771 39766 39766 51941 0 39800 5945033190829 5945033282029
39770 39762 39762 51925 0 39800 5945533184629 5945533266709
39768 39844 39844 51900 0 39800 5946033186029 5946033274189
39765 39533 39533 51868 0 39800 5946533190469 5946533280149
39760 39619 39619 51815 0 39800 5947033181229 5947033261789
39755 39835 39835 51772 0 39800 5947533182629 5947533254069
39749 39564 39564 51720 0 39800 5948033180989 5948033261549
39743 39659 39659 51674 0 39800 5948533193029 5948533284229
39736 39889 39889 51617 0 39800 5949033189869 5949033282589
39729 39582 39582 51565 0 39800 5949533189749 5949533280949
39722 39622 39622 51514 0 39800 5950033174429 5950033248909
39715 39739 39739 51464 0 39800 5950533187989 5950533279189
39708 39694 39694 51415 0 39800 5951033175709 5951033253229
39702 39771 39771 51378 0 39800 5951533190789 5951533281989
39696 39841 39841 51338 0 39800 5952033180029 5952033259069
39691 39738 39738 51309 0 39800 5952533187509 5952533275669
39687 39569 39569 51289 0 39800 5953033175229 5953033255789
39684 39671 39671 51276 0 39800 5953533181189 5953533257189
39682 39774 39774 51270 0 39800 5954033190189 5954033282909
39681 39591 39591 51270 0 39800 5954533185509 5954533270629
39681 39628 39628 51277 0 39800 5955033173229 5955033247709
39682 39551 39551 51291 0 39800 5955533177669 5955533255189
39683 39688 39688 51298 0 39800 5956033174509 5956033250509
39684 39639 39639 51302 0 39800 5956533192629 5956533283829
39685 39675 39675 51305 0 39800 5957033190989 5957033277629
39686 39703 39703 51307 0 39800 5957533178709 5957533254709
39686 39697 39697 51295 0 39800 5958033177069 5958033254589
39686 39747 39747 51287 0 39800 5958533189109 5958533275749
39686 39631 39631 51280 0 39800 5959033213309 5959033340989
39685 39686 39686 51261 0 39800 5959533194949 5959533286149
39684 39491 39491 51246 0 39800 5960033188749 5960033286029
39683 39728 39728 51232 0 39800 5960533188629 5960533275269
39682 39602 39602 51219 0 39800 5961033183949 5961033264509
39681 39718 39718 51207 0 39800 5961533189909 5961533285669
39679 39807 39807 51182 0 39800 5962033182189 5962033261229
39677 39691 39691 51160 0 39800 5962533189669 5962533277829
39675 39639 39639 51140 0 39800 5963033189549 5963033285309
39674 39734 39734 51133 0 39800 5963533187909 5963533276069
39672 39642 39642 51111 0 39800 5964033189309 5964033282029
39671 39681 39681 51103 0 39800 5964533190709 5964533284949
39670 39728 39728 51093 0 39800 5965033189069 5965033269629
39670 39673 39673 51094 0 39800 5965533187429 5965533277109
39670 39814 39814 51092 0 39800 5966033188829 5966033284589
39671 39698 39698 51101 0 39800 5966533193269 5966533285989
39672 39710 39710 51105 0 39800 5967033188589 5967033282829
39673 39713 39713 51108 0 39800 5967533186949 5967533281189
39675 39795 39795 51122 0 39800 5968033177709 5968033253709
39678 39807 39807 51145 0 39800 5968533185189 5968533267269
39681 39846 39846 51164 0 39800 5969033188109 5969033270189
39684 39771 39771 51180 0 39800 5969533189509 5969533273109
39689 39538 39538 51221 0 39800 5970033177229 5970033253229
39693 39645 39645 51242 0 39800 5970533189269 5970533266789
39699 39771 39771 51289 0 39800 5971033175469 5971033251469
39704 39648 39648 51316 0 39800 5971533187509 5971533274149
39709 39736 39736 51344 0 39800 5972033179789 5972033257309
39714 39614 39614 51372 0 39800 5972533179669 5972533254149
39718 39670 39670 51387 0 39800 5973033174989 5973033247949
39722 39852 39852 51406 0 39800 5973533176389 5973533249349
39725 39609 39609 51413 0 39800 5974033180829 5974033256829
39727 39682 39682 51412 0 39800 5974533180709 5974533258229
39728 39969 39969 51404 0 39800 5975033186669 5975033267229
39728 39687 39687 51388 0 39800 5975533181989 5975533261029
39728 39349 39349 51379 0 39800 5976033178829 5976033254829
39728 39756 39749 51372 0 39800 5976533189349 5976533275989
39727 39781 39781 51354 0 39800 5977033183149 5977033262189
39725 39641 39641 51328 0 39800 5977533178469 5977533254469
39723 39863 39863 51306 0 39800 5978033187469 5978033271069
39721 39765 39765 51287 0 39800 5978533181269 5978533258789
39718 39751 39751 51256 0 39800 5979033181149 5979033255629
39715 39792 39792 42241 0 41200 5979533188629 5979533264629
39713 39685 39685 42164 0 41200 5980033176349 5980033256909
39711 39691 39691 42083 0 41200 5980533186869 5980533270469
39709 39875 39875 42002 0 41200 5981033176109 5981033252109
39709 39673 39673 41945 0 41200 5981533188149 5981533274789
39708 39739 39739 41869 0 41200 5982033188029 5982033274669
39709 39783 39783 41819 0 41200 5982533189429 5982533276069
39710 39597 39597 41762 0 41200 5983033184749 5983033268349
39712 39692 39692 41714 0 41200 5983533187669 5983533274309
39714 39859 39859 41662 0 41200 5984033187549 5984033272669
39717 39821 39821 41621 0 41200 5984533185909 5984533272549
39719 39849 39849 41562 0 41200 5985033187309 5985033272429
39722 39786 39786 41517 0 41200 5985533190229 5985533275349
39725 40022 40022 41470 0 41200 5986033187069 5986033269149
39729 40010 40010 41435 0 41200 5986533186949 5986533275109
39733 40042 40042 41395 0 41200 5987033189869 5987033270429
39738 40021 40021 41367 0 41200 5987533188229 5987533274869
39745 40238 40238 41360 0 41200 5988033174429 5988033259549
39753 40194 40194 41358 0 41200 5988533186469 5988533271589
39762 40151 40151 41362 0 41200 5989033181789 5989033260829
39775 39996 39996 41411 0 41200 5989533189269 5989533274389
39789 40094 40094 41457 0 41200 5990033175469 5990033254509
39807 40273 40273 41543 0 41200 5990533187509 5990533275669
39826 40260 40260 41625 0 41200 5991033181309 5991033266429
39848 40411 40411 41734 0 41200 5991533188789 5991533276949
39872 40206 40206 41853 0 41200 5992033184109 5992033266189
39898 40442 40442 41985 0 41200 5992533183989 5992533266069
39926 40317 40317 42130 0 41200 5993033174749 5993033253789
39955 40472 40472 42276 0 41200 5993533185269 5993533265829
39986 40327 40327 42439 0 41200 5994033183629 5994033264189
40018 40484 40484 42606 0 41200 5994533185029 5994533262549
40051 40481 40481 42778 0 41200 5995033174269 5995033247229
40085 40318 40318 42956 0 41200 5995533184789 5995533268389
40119 40538 40538 43129 0 41200 5996033184669 5996033266749
40153 40588 40588 43300 0 41200 5996533187589 5996533275749
40186 40302 40302 43458 0 41200 5997033179869 5997033258909
40219 40263 40263 43620 0 41200 5997533182789 5997533261829
40251 40394 40394 43772 0 41200 5998033172029 5998033248029
40282 40476 40476 43917 0 41200 5998533174949 5998533255509
40310 40562 40562 44029 0 41200 5999033180909 5999033264509
40336 40542 40542 44129 0 41200 5999533176229 5999533255269
40360 40423 40423 44217 0 41200 6000033173069 6000033250589
40382 40555 40555 44294 0 41200 6000533182069 6000533261109
40401 40392 40392 44345 0 41200 6001033171309 6001033245789
40418 40554 40554 44388 0 41200 6001533189429 6001533274549
40432 40522 40522 44408 0 41200 6002033184749 6002033268349
40445 40501 40501 44432 0 41200 6002533177029 6002533260629
40456 40448 40448 44443 0 41200 6003033173869 6003033251389
40465 40530 40530 44441 0 41200 6003533173749 6003533246709
40472 40605 40605 44426 0 41200 6004033179709 6004033260269
40479 40661 40661 44424 0 41200 6004533179589 6004533257109
40484 40601 40601 44403 0 41200 6005033174909 6005033252429
40488 40578 40578 44379 0 41200 6005533174789 6005533252309
40493 40629 40629 44376 0 41200 6006033171629 6006033252189
40497 40818 40818 44362 0 41200 6006533183669 6006533267269
40501 40695 40695 44351 0 41200 6007033180509 6007033258029
40506 40539 40539 44355 0 41200 6007533186469 6007533274629
40512 40590 40590 44369 0 41200 6008033174189 6008033251709
40518 40653 40653 44380 0 41200 6008533184709 6008533271349
40526 40418 40418 44414 0 41200 6009033181549 6009033262109
40534 40481 40481 44442 0 41200 6009533182949 6009533269589
40543 40608 40608 44479 0 41200 6010033170669 6010033245149
40552 40633 40633 44511 0 41200 6010533185749 6010533269349
40561 40590 40590 44541 0 41200 6011033184109 6011033269229
40569 40758 40758 44557 0 41200 6011533185509 6011533272149
40577 40673 40673 44576 0 41200 6012033179309 6012033264429
40584 40706 40706 44584 0 41200 6012533186789 6012533270389
40590 40642 40642 44583 0 41200 6013033168429 6013033244429
40597 40515 40515 44601 0 41200 6013533188069 6013533273189
40602 40665 40665 44593 0 41200 6014033183389 6014033266989
40608 40638 40638 44604 0 41200 6014533186309 6014533274469
40613 40451 40451 44602 0 41200 6015033177069 6015033259149
40617 40712 40712 44590 0 41200 6015533184549 6015533266629
40621 40682 40682 44584 0 41200 6016033173789 6016033251309
40624 40707 40707 44567 0 41200 6016533187349 6016533273989
40627 40601 40601 44555 0 41200 6017033179629 6017033261709
40629 40718 40718 44532 0 41200 6017533176469 6017533252469
40631 40651 40651 44514 0 41200 6018033173309 6018033249309
40633 40739 40739 44498 0 41200 6018533180789 6018533258309
40634 40728 40728 44471 0 41200 6019033177629 6019033253629
40636 40708 40708 44460 0 41200 6019533180549 6019533261109
40637 40779 40779 44434 0 41200 6020033172829 6020033248829
40639 40845 40845 44425 0 41200 6020533183349 6020533263909
40642 40697 40697 44426 0 41200 6021033172589 6021033250109
40645 40685 40685 44423 0 41200 6021533184629 6021533271269
40649 40575 40575 44432 0 41200 6022033181469 6022033265069
40654 40634 40634 44449 0 41200 6022533179829 6022533261909
40659 40669 40669 44460 0 41200 6023033175149 6023033254189
40665 40555 40555 44483 0 41200 6023533176549 6023533252549
40670 40552 40552 44488 0 41200 6024033182509 6024033263069
40675 40646 40646 44494 0 41200 6024533182389 6024533264469
40680 40568 40568 44501 0 41200 6025033168589 6025033241549
40684 40651 40651 44496 0 41200 6025533180629 6025533264229
40686 40520 40520 44468 0 41200 6026033172909 6026033248909
40687 40723 40723 44436 0 41200 6026533186469 6026533273109
40687 40818 40818 44398 0 41200 6027033175709 6027033256269
40686 40657 40657 44355 0 41200 6027533181669 6027533262229
40684 40662 40662 44305 0 41200 6028033167869 6028033243869
40680 40822 40822 44236 0 41200 6028533184469 6028533268069
40677 40818 40818 44189 0 41200 6029033181309 6029033263389
40673 40508 40508 44130 0 41200 6029533182709 6029533263269
40670 40544 40544 44089 0 41200 6030033171949 6030033250989
40667 40720 40720 44046 0 41200 6030533183989 6030533263029
40665 40807 40807 44015 0 41200 6031033170189 6031033244669
40663 40885 40885 43981 0 41200 6031533186789 6031533271909
40662 40750 40750 43957 0 41200 6032033180589 6032033265709
40662 40704 40704 43943 0 41200 6032533183509 6032533270149
40662 40783 40783 43923 0 41200 6033033183389 6033033270029
40664 40762 40762 43926 0 41200 6033533183269 6033533266869
40667 40862 40862 43934 0 41200 6034033178589 6034033263709
40671 40585 40585 43948 0 41200 6034533183029 6034533268149
40676 40609 40609 43969 0 41200 6035033182909 6035033268029
40682 40652 40652 43996 0 41200 6035533184309 6035533270949
40688 40804 40804 44016 0 41200 6036033182669 6036033267789
40695 40729 40729 44047 0 41200 6036533182549 6036533272229
40702 40698 40698 44073 0 41200 6037033182429 6037033267549
40708 40803 40803 44084 0 41200 6037533183829 6037533270469
40714 40646 40646 44098 0 41200 6038033185229 6038033271869
40719 40675 40675 44100 0 41200 6038533180549 6038533267189
40724 40677 40677 44106 0 41200 6039033184989 6039033271629
40728 40580 40580 44101 0 41200 6039533181829 6039533263909
40731 40834 40834 44087 0 41200 6040033180189 6040033263789
40733 40740 40740 44066 0 41200 6040533184629 6040533269749
40734 40813 40813 44039 0 41200 6041033181469 6041033265069
40734 40748 40748 44004 0 41200 6041533182869 6041533267989
40733 40716 40716 43963 0 41200 6042033182749 6042033267869
40733 40711 40711 43942 0 41200 6042533182629 6042533266229
40731 40779 40779 43894 0 41200 6043033177949 6043033261549
40730 40784 40784 43866 0 41200 6043533182389 6043533267509
